
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
180,,Spot,3,Image 1,38,1000101212,101212,
170,,Spot,3,Image 1,39,1000101212,101213,
176,,Spot,3,Image 1,40,1000101212,101214,
180,,Spot,3,Image 1,41,1000101212,101215,
180,,Spot,3,Image 1,42,1000101212,101216,
176,,Spot,3,Image 1,43,1000101212,101217,
180,,Spot,3,Image 1,44,1000101212,101218,
174,,Spot,3,Image 1,45,1000101212,101219,
180,,Spot,3,Image 1,46,1000101212,101220,
178,,Spot,3,Image 1,76,1000101221,101221,
178,,Spot,3,Image 1,77,1000101221,101222,
180,,Spot,3,Image 1,78,1000101221,101223,
178,,Spot,3,Image 1,79,1000101221,101224,
178,,Spot,3,Image 1,81,1000101225,101225,
182,,Spot,3,Image 1,82,1000101225,101226,
178,,Spot,3,Image 1,83,1000101225,101227,
178,,Spot,3,Image 1,289,1000101229,101229,
178,,Spot,3,Image 1,290,1000101229,101230,
180,,Spot,3,Image 1,291,1000101229,101231,
174,,Spot,3,Image 1,292,1000101229,101232,
178,,Spot,3,Image 1,293,1000101229,101233,
172,,Spot,3,Image 1,313,1000101234,101234,
180,,Spot,3,Image 1,314,1000101234,101235,
170,,Spot,3,Image 1,315,1000101234,101236,
176,,Spot,3,Image 1,316,1000101234,101237,
170,,Spot,3,Image 1,317,1000101234,101238,
180,,Spot,3,Image 1,318,1000101234,101239,
178,,Spot,3,Image 1,15,1000101240,101240,
174,,Spot,3,Image 1,16,1000101240,101241,
168,,Spot,3,Image 1,17,1000101240,101242,
178,,Spot,3,Image 1,18,1000101240,101243,
180,,Spot,3,Image 1,104,1000101244,101244,
170,,Spot,3,Image 1,105,1000101244,101245,
178,,Spot,3,Image 1,106,1000101244,101246,
168,,Spot,3,Image 1,23,1000101247,101247,
180,,Spot,3,Image 1,24,1000101247,101248,
180,,Spot,3,Image 1,25,1000101247,101249,
170,,Spot,3,Image 1,19,1000101250,101250,
176,,Spot,3,Image 1,20,1000101250,101251,
180,,Spot,3,Image 1,18,1000101250,101253,
